"","time_point","sentiment","X","nomem_encr","date","follow_the_news_tv.radio","follow_the_news_internet","follow_the_news_free.newspaper","follow_the_news_paid.newspaper","follow_the_news_not.hardly","follow_the_news_dont_know","interested_in_the_news","confidence_dutch_parliament","confidence_eu_parliament","rural_urban","education","age","news_consumption","cohort","edu","urb","trust_eu_levels","sentiment_binary"
"10022","Period 3",0.0268292296600567,64058,887366,"2020-12-01",1,0,0,1,0,0,1,6,6,5,5,84,TRUE,"Age 56+","Medium","Rural","Medium","Positive"
"10023","Period 3",0.0268292296600567,64745,899319,"2020-12-01",1,1,0,1,0,0,1,7,8,1,3,41,TRUE,"Age 30-55","Medium","Urban","High","Positive"
"10024","Period 3",0.0268292296600567,64424,893499,"2020-12-01",1,1,0,1,0,0,2,8,8,5,5,56,TRUE,"Age 56+","Medium","Rural","High","Positive"
"10025","Period 3",0.0268292296600567,64061,887387,"2020-12-01",1,1,0,0,0,0,2,7,5,3,4,61,FALSE,"Age 56+","Medium","Rural","Medium","Positive"
"10026","Period 3",0.0268292296600567,64426,893519,"2020-12-01",1,1,0,0,0,0,1,9,0,5,4,48,FALSE,"Age 30-55","Medium","Rural","Low","Positive"
"10027","Period 3",0.0268292296600567,64063,887432,"2020-12-01",1,0,0,0,0,0,2,5,5,5,4,43,FALSE,"Age 30-55","Medium","Rural","Medium","Positive"
"10028","Period 3",0.0268292296600567,64428,893539,"2020-12-01",1,1,0,0,0,0,1,7,5,1,6,31,FALSE,"Age 30-55","High","Urban","Medium","Positive"
"10029","Period 3",0.0268292296600567,64550,895842,"2020-12-01",1,1,0,0,0,0,2,7,8,2,5,30,FALSE,"Age 30-55","Medium","Urban","High","Positive"
"10030","Period 3",0.0268292296600567,64187,889422,"2020-12-01",1,0,0,0,0,0,2,7,7,3,2,56,FALSE,"Age 56+","Low","Rural","High","Positive"
"10031","Period 3",0.0268292296600567,64431,893596,"2020-12-01",1,1,0,0,0,0,1,7,4,3,5,31,FALSE,"Age 30-55","Medium","Rural","Medium","Positive"
"10032","Period 3",0.0268292296600567,64553,895905,"2020-12-01",1,0,0,1,0,0,1,6,5,4,6,58,TRUE,"Age 56+","High","Rural","Medium","Positive"
"10033","Period 3",0.0268292296600567,64190,889459,"2020-12-01",1,0,0,1,0,0,1,6,5,4,5,77,TRUE,"Age 56+","Medium","Rural","Medium","Positive"
"10034","Period 3",0.0268292296600567,64191,889465,"2020-12-01",1,1,0,0,0,0,1,7,6,4,6,49,FALSE,"Age 30-55","High","Rural","Medium","Positive"
"10035","Period 3",0.0268292296600567,64435,893717,"2020-12-01",1,1,0,1,0,0,1,7,6,2,5,62,TRUE,"Age 56+","Medium","Urban","Medium","Positive"
"10036","Period 3",0.0268292296600567,64072,887623,"2020-12-01",0,1,0,0,0,0,2,8,8,4,3,20,FALSE,"Age 16-29","Medium","Rural","High","Positive"
"10037","Period 3",0.0268292296600567,64719,898856,"2020-12-01",1,1,0,0,0,0,1,8,6,3,6,46,FALSE,"Age 30-55","High","Rural","Medium","Positive"
"10038","Period 3",0.0268292296600567,64438,893762,"2020-12-01",1,0,0,1,0,0,2,8,8,5,2,65,TRUE,"Age 56+","Low","Rural","High","Positive"
"10039","Period 3",0.0268292296600567,64075,887658,"2020-12-01",0,1,0,1,0,0,1,2,0,5,5,49,TRUE,"Age 30-55","Medium","Rural","Low","Positive"
"10040","Period 3",0.0268292296600567,64076,887661,"2020-12-01",1,0,0,0,0,0,2,7,7,5,5,36,FALSE,"Age 30-55","Medium","Rural","High","Positive"
"10041","Period 3",0.0268292296600567,64077,887667,"2020-12-01",1,1,0,0,0,0,1,0,0,1,4,46,FALSE,"Age 30-55","Medium","Urban","Low","Positive"
"10042","Period 3",0.0268292296600567,64442,893792,"2020-12-01",1,1,0,0,0,0,2,0,0,4,5,37,FALSE,"Age 30-55","Medium","Rural","Low","Positive"
"10043","Period 3",0.0268292296600567,64079,887689,"2020-12-01",1,1,0,1,0,0,2,7,6,1,3,25,TRUE,"Age 16-29","Medium","Urban","Medium","Positive"
"10044","Period 3",0.0268292296600567,64080,887698,"2020-12-01",1,1,0,0,0,0,1,8,8,3,5,74,FALSE,"Age 56+","Medium","Rural","High","Positive"
"10045","Period 3",0.0268292296600567,64081,887704,"2020-12-01",1,1,0,0,0,0,1,7,3,4,4,66,FALSE,"Age 56+","Medium","Rural","Low","Positive"
"10046","Period 3",0.0268292296600567,64446,893890,"2020-12-01",1,1,0,1,0,0,1,8,7,2,6,38,TRUE,"Age 30-55","High","Urban","High","Positive"
"10047","Period 3",0.0268292296600567,64244,890399,"2020-12-01",1,1,0,0,0,0,1,8,5,2,4,50,FALSE,"Age 30-55","Medium","Urban","Medium","Positive"
"10048","Period 3",0.0268292296600567,64084,887734,"2020-12-01",1,0,0,1,0,0,1,8,7,1,6,74,TRUE,"Age 56+","High","Urban","High","Positive"
"10049","Period 3",0.0268292296600567,64327,891904,"2020-12-01",0,1,0,0,0,1,2,6,7,2,5,33,FALSE,"Age 30-55","Medium","Urban","High","Positive"
"10050","Period 3",0.0268292296600567,64207,889739,"2020-12-01",1,1,0,0,0,0,2,6,6,3,4,35,FALSE,"Age 30-55","Medium","Rural","Medium","Positive"
"10051","Period 3",0.0268292296600567,64208,889755,"2020-12-01",1,1,0,0,0,0,2,7,3,3,4,74,FALSE,"Age 56+","Medium","Rural","Low","Positive"
"10052","Period 3",0.0268292296600567,64209,889825,"2020-12-01",1,0,0,0,0,0,2,7,5,3,1,77,FALSE,"Age 56+","Low","Rural","Medium","Positive"
"10053","Period 3",0.0268292296600567,64210,889837,"2020-12-01",1,1,0,0,0,0,1,7,7,1,5,55,FALSE,"Age 30-55","Medium","Urban","High","Positive"
"10054","Period 3",0.0268292296600567,64575,896271,"2020-12-01",1,1,0,1,0,0,1,8,2,1,6,41,TRUE,"Age 30-55","High","Urban","Low","Positive"
"10055","Period 3",0.0268292296600567,64697,898516,"2020-12-01",1,1,0,0,0,0,2,7,1,1,4,64,FALSE,"Age 56+","Medium","Urban","Low","Positive"
"10056","Period 3",0.0268292296600567,64456,894149,"2020-12-01",1,1,0,0,0,0,1,2,0,1,4,55,FALSE,"Age 30-55","Medium","Urban","Low","Positive"
"10057","Period 3",0.0268292296600567,64457,894150,"2020-12-01",1,1,0,0,0,0,1,5,0,1,5,44,FALSE,"Age 30-55","Medium","Urban","Low","Positive"
"10058","Period 3",0.0268292296600567,64619,897058,"2020-12-01",1,1,0,0,0,0,2,8,6,5,4,51,FALSE,"Age 30-55","Medium","Rural","Medium","Positive"
"10059","Period 3",0.0268292296600567,64499,894964,"2020-12-01",1,0,0,1,0,0,1,4,2,4,4,75,TRUE,"Age 56+","Medium","Rural","Low","Positive"
"10060","Period 3",0.0268292296600567,64500,894998,"2020-12-01",1,1,0,0,0,0,2,6,5,3,4,50,FALSE,"Age 30-55","Medium","Rural","Medium","Positive"
"10061","Period 3",0.0268292296600567,64582,896466,"2020-12-01",1,0,0,0,0,0,2,6,6,2,4,44,FALSE,"Age 30-55","Medium","Urban","Medium","Positive"
"10062","Period 3",0.0268292296600567,64340,892147,"2020-12-01",1,0,0,1,0,0,1,9,2,5,4,71,TRUE,"Age 56+","Medium","Rural","Low","Positive"
"10063","Period 3",0.0268292296600567,64300,891271,"2020-12-01",1,1,0,0,0,0,2,7,5,1,3,34,FALSE,"Age 30-55","Medium","Urban","Medium","Positive"
"10064","Period 3",0.0268292296600567,64664,897991,"2020-12-01",0,1,0,0,0,0,1,7,6,3,3,27,FALSE,"Age 16-29","Medium","Rural","Medium","Positive"
"10065","Period 3",0.0268292296600567,64181,889337,"2020-12-01",1,1,0,0,0,0,2,7,7,5,5,37,FALSE,"Age 30-55","Medium","Rural","High","Positive"
"10066","Period 3",0.0268292296600567,64708,898672,"2020-12-01",1,0,0,0,0,0,2,3,3,1,6,30,FALSE,"Age 30-55","High","Urban","Low","Positive"
"10067","Period 3",0.0268292296600567,64588,896578,"2020-12-01",1,1,0,1,0,0,1,7,5,3,5,76,TRUE,"Age 56+","Medium","Rural","Medium","Positive"
"10068","Period 3",0.0268292296600567,64265,890762,"2020-12-01",1,0,0,0,0,0,2,8,7,5,1,88,FALSE,"Age 56+","Low","Rural","High","Positive"
"10069","Period 3",0.0268292296600567,64590,896603,"2020-12-01",0,1,0,0,0,0,1,7,8,1,5,22,FALSE,"Age 16-29","Medium","Urban","High","Positive"
"10070","Period 3",0.0268292296600567,64227,890159,"2020-12-01",1,1,0,1,0,0,1,7,7,1,5,65,TRUE,"Age 56+","Medium","Urban","High","Positive"
"10071","Period 3",0.0268292296600567,64107,888211,"2020-12-01",1,1,0,0,0,0,1,6,4,1,2,68,FALSE,"Age 56+","Low","Urban","Medium","Positive"
"10072","Period 3",0.0268292296600567,64472,894433,"2020-12-01",1,0,0,1,0,0,1,8,5,5,2,83,TRUE,"Age 56+","Low","Rural","Medium","Positive"
"10073","Period 3",0.0268292296600567,64109,888217,"2020-12-01",1,0,0,0,0,0,1,8,8,3,2,61,FALSE,"Age 56+","Low","Rural","High","Positive"
"10074","Period 3",0.0268292296600567,64595,896695,"2020-12-01",1,1,0,0,0,0,2,5,3,4,1,16,FALSE,"Age 16-29","Low","Rural","Low","Positive"
"10075","Period 3",0.0268292296600567,64151,888906,"2020-12-01",1,0,0,1,0,0,1,8,8,5,4,67,TRUE,"Age 56+","Medium","Rural","High","Positive"
"10076","Period 3",0.0268292296600567,64475,894503,"2020-12-01",1,1,0,0,0,0,2,7,7,4,2,39,FALSE,"Age 30-55","Low","Rural","High","Positive"
"10077","Period 3",0.0268292296600567,64557,895950,"2020-12-01",1,1,0,1,0,0,1,7,5,2,4,67,TRUE,"Age 56+","Medium","Urban","Medium","Positive"
"10078","Period 3",0.0268292296600567,64275,890893,"2020-12-01",1,1,0,0,0,0,2,5,5,2,6,37,FALSE,"Age 30-55","High","Urban","Medium","Positive"
"10079","Period 3",0.0268292296600567,64479,894549,"2020-12-01",1,1,0,1,0,0,1,8,8,4,6,61,TRUE,"Age 56+","High","Rural","High","Positive"
"10080","Period 3",0.0268292296600567,64237,890311,"2020-12-01",1,1,0,0,0,0,2,5,6,2,4,28,FALSE,"Age 16-29","Medium","Urban","Medium","Positive"
"10081","Period 3",0.0268292296600567,64481,894595,"2020-12-01",1,1,0,0,0,0,1,5,3,5,2,58,FALSE,"Age 56+","Low","Rural","Low","Positive"
"10082","Period 3",0.0268292296600567,64482,894622,"2020-12-01",1,1,0,1,0,0,1,7,7,3,5,64,TRUE,"Age 56+","Medium","Rural","High","Positive"
"10083","Period 3",0.0268292296600567,64483,894625,"2020-12-01",1,1,0,0,0,0,2,6,6,2,5,33,FALSE,"Age 30-55","Medium","Urban","Medium","Positive"
"10084","Period 3",0.0268292296600567,64120,888413,"2020-12-01",1,1,0,1,0,0,2,6,3,5,4,32,TRUE,"Age 30-55","Medium","Rural","Low","Positive"
"10085","Period 3",0.0268292296600567,64121,888415,"2020-12-01",1,1,0,1,0,0,1,9,8,2,5,68,TRUE,"Age 56+","Medium","Urban","High","Positive"
"10086","Period 3",0.0268292296600567,64485,894680,"2020-12-01",1,1,0,0,0,0,2,5,5,2,2,75,FALSE,"Age 56+","Low","Urban","Medium","Positive"
"10087","Period 3",0.0268292296600567,64163,889047,"2020-12-01",1,1,0,1,0,0,1,6,3,5,6,40,TRUE,"Age 30-55","High","Rural","Low","Positive"
"10088","Period 3",0.0268292296600567,64164,889053,"2020-12-01",1,1,0,0,0,0,2,6,6,5,4,55,FALSE,"Age 30-55","Medium","Rural","Medium","Positive"
"10089","Period 3",0.0268292296600567,64246,890460,"2020-12-01",0,1,0,0,0,0,2,8,7,1,6,48,FALSE,"Age 30-55","High","Urban","High","Positive"
"10090","Period 3",0.0268292296600567,64247,890469,"2020-12-01",1,1,0,0,0,0,1,2,1,2,3,40,FALSE,"Age 30-55","Medium","Urban","Low","Positive"
"10091","Period 3",0.0268292296600567,64127,888519,"2020-12-01",1,0,0,0,0,0,2,5,2,1,2,62,FALSE,"Age 56+","Low","Urban","Low","Positive"
"10092","Period 3",0.0268292296600567,64492,894836,"2020-12-01",1,1,0,0,0,0,1,6,3,3,5,58,FALSE,"Age 56+","Medium","Rural","Low","Positive"
"10093","Period 3",0.0268292296600567,64493,894845,"2020-12-01",1,0,0,1,0,0,1,7,4,3,4,72,TRUE,"Age 56+","Medium","Rural","Medium","Positive"
"10094","Period 3",0.0268292296600567,64130,888595,"2020-12-01",0,1,0,0,0,0,2,7,8,4,3,22,FALSE,"Age 16-29","Medium","Rural","High","Positive"
"10095","Period 3",0.0268292296600567,64495,894906,"2020-12-01",1,1,0,0,0,0,1,7,7,2,5,47,FALSE,"Age 30-55","Medium","Urban","High","Positive"
"10096","Period 3",0.0268292296600567,64132,888638,"2020-12-01",1,1,0,0,0,0,2,7,6,5,5,64,FALSE,"Age 56+","Medium","Rural","Medium","Positive"
"10097","Period 3",0.0268292296600567,64618,897054,"2020-12-01",1,0,0,1,0,0,1,7,6,2,3,77,TRUE,"Age 56+","Medium","Urban","Medium","Positive"
"10098","Period 3",0.0268292296600567,64174,889238,"2020-12-01",0,1,0,0,0,0,3,1,5,2,3,20,FALSE,"Age 16-29","Medium","Urban","Medium","Positive"
"10099","Period 3",0.0268292296600567,64175,889239,"2020-12-01",1,0,0,1,0,0,2,8,6,1,2,66,TRUE,"Age 56+","Low","Urban","Medium","Positive"
"10100","Period 3",0.0268292296600567,64377,892831,"2020-12-01",1,0,0,0,0,0,1,7,6,3,4,41,FALSE,"Age 30-55","Medium","Rural","Medium","Positive"
"10101","Period 3",0.0268292296600567,64137,888681,"2020-12-01",1,1,0,1,0,0,1,6,6,3,6,61,TRUE,"Age 56+","High","Rural","Medium","Positive"
"10102","Period 3",0.0268292296600567,64502,895074,"2020-12-01",1,1,0,0,0,0,1,8,6,2,2,61,FALSE,"Age 56+","Low","Urban","Medium","Positive"
"10103","Period 3",0.0268292296600567,64259,890649,"2020-12-01",1,1,0,1,0,0,1,7,7,4,5,70,TRUE,"Age 56+","Medium","Rural","High","Positive"
"10104","Period 3",0.0268292296600567,64421,893463,"2020-12-01",1,0,0,0,0,0,2,3,1,5,5,75,FALSE,"Age 56+","Medium","Rural","Low","Positive"
"10105","Period 3",0.0268292296600567,64315,891648,"2020-12-01",1,1,0,1,0,0,1,7,6,2,4,35,TRUE,"Age 30-55","Medium","Urban","Medium","Positive"
"10106","Period 3",0.0268292296600567,64506,895190,"2020-12-01",1,0,0,0,0,0,1,7,1,1,4,77,FALSE,"Age 56+","Medium","Urban","Low","Positive"
"10107","Period 3",0.0268292296600567,64507,895211,"2020-12-01",1,0,0,1,0,0,2,7,6,4,3,72,TRUE,"Age 56+","Medium","Rural","Medium","Positive"
"10108","Period 3",0.0268292296600567,64184,889373,"2020-12-01",1,1,0,0,0,0,2,6,8,3,1,17,FALSE,"Age 16-29","Low","Rural","High","Positive"
"10109","Period 3",0.0268292296600567,64387,892959,"2020-12-01",1,1,0,0,0,0,1,7,7,2,4,31,FALSE,"Age 30-55","Medium","Urban","High","Positive"
"10110","Period 3",0.0268292296600567,64631,897253,"2020-12-01",1,0,0,0,0,0,1,8,5,1,5,56,FALSE,"Age 56+","Medium","Urban","Medium","Positive"
"10111","Period 3",0.0268292296600567,64389,892994,"2020-12-01",0,1,0,1,0,0,1,8,9,1,6,28,TRUE,"Age 16-29","High","Urban","High","Positive"
"10112","Period 3",0.0268292296600567,64511,895300,"2020-12-01",1,0,0,1,0,0,1,7,5,1,4,78,TRUE,"Age 56+","Medium","Urban","Medium","Positive"
"10113","Period 3",0.0268292296600567,64391,893008,"2020-12-01",1,0,0,1,0,0,1,8,6,2,5,80,TRUE,"Age 56+","Medium","Urban","Medium","Positive"
"10114","Period 3",0.0268292296600567,64150,888903,"2020-12-01",1,1,0,0,0,0,1,3,0,4,5,65,FALSE,"Age 56+","Medium","Rural","Low","Positive"
"10115","Period 3",0.0268292296600567,64312,891558,"2020-12-01",1,1,0,1,0,0,2,6,6,4,5,61,TRUE,"Age 56+","Medium","Rural","Medium","Positive"
"10116","Period 3",0.0268292296600567,64273,890872,"2020-12-01",1,1,0,0,0,0,2,6,7,5,6,24,FALSE,"Age 16-29","High","Rural","High","Positive"
"10117","Period 3",0.0268292296600567,64515,895367,"2020-12-01",1,1,0,1,0,0,1,5,5,3,5,64,TRUE,"Age 56+","Medium","Rural","Medium","Positive"
"10118","Period 3",0.0268292296600567,64167,889108,"2020-12-01",1,0,0,0,0,0,2,4,0,5,2,65,FALSE,"Age 56+","Low","Rural","Low","Positive"
"10119","Period 3",0.0268292296600567,64276,890917,"2020-12-01",1,0,0,0,0,0,2,3,4,1,2,41,FALSE,"Age 30-55","Low","Urban","Medium","Positive"
"10120","Period 3",0.0268292296600567,64156,888963,"2020-12-01",0,1,0,0,0,0,2,6,5,3,2,35,FALSE,"Age 30-55","Low","Rural","Medium","Positive"
"10121","Period 3",0.0268292296600567,64642,897637,"2020-12-01",1,1,0,0,0,0,1,7,5,4,3,53,FALSE,"Age 30-55","Medium","Rural","Medium","Positive"
"10122","Period 3",0.0268292296600567,64158,888983,"2020-12-01",1,1,0,0,0,0,2,6,6,2,1,16,FALSE,"Age 16-29","Low","Urban","Medium","Positive"
"10123","Period 3",0.0268292296600567,64159,888995,"2020-12-01",1,1,1,1,0,0,1,7,5,5,5,73,TRUE,"Age 56+","Medium","Rural","Medium","Positive"
"10124","Period 3",0.0268292296600567,64281,891009,"2020-12-01",1,1,0,1,0,0,2,5,4,4,3,50,TRUE,"Age 30-55","Medium","Rural","Medium","Positive"
"10125","Period 3",0.0268292296600567,64161,889019,"2020-12-01",1,1,0,1,0,0,1,8,6,4,2,67,TRUE,"Age 56+","Low","Rural","Medium","Positive"
"10126","Period 3",0.0268292296600567,64566,896087,"2020-12-01",1,1,0,0,0,0,2,5,0,1,2,51,FALSE,"Age 30-55","Low","Urban","Low","Positive"
"10127","Period 3",0.0268292296600567,64567,896111,"2020-12-01",1,1,0,0,0,0,2,8,6,3,6,32,FALSE,"Age 30-55","High","Rural","Medium","Positive"
"10128","Period 3",0.0268292296600567,64607,896905,"2020-12-01",1,1,0,0,0,0,2,4,1,5,2,64,FALSE,"Age 56+","Low","Rural","Low","Positive"
"10129","Period 3",0.0268292296600567,64286,891061,"2020-12-01",1,1,0,0,0,0,2,7,6,3,3,47,FALSE,"Age 30-55","Medium","Rural","Medium","Positive"
"10130","Period 3",0.0268292296600567,64287,891067,"2020-12-01",0,0,0,0,0,1,3,0,0,3,5,51,FALSE,"Age 30-55","Medium","Rural","Low","Positive"
"10131","Period 3",0.0268292296600567,64501,895060,"2020-12-01",1,1,0,0,0,0,1,9,9,1,6,41,FALSE,"Age 30-55","High","Urban","High","Positive"
"10132","Period 3",0.0268292296600567,64532,895633,"2020-12-01",1,1,0,0,0,0,1,6,5,3,2,57,FALSE,"Age 56+","Low","Rural","Medium","Positive"
"10133","Period 3",0.0268292296600567,64169,889127,"2020-12-01",1,0,0,0,0,0,1,6,6,2,5,67,FALSE,"Age 56+","Medium","Urban","Medium","Positive"
"10134","Period 3",0.0268292296600567,64655,897885,"2020-12-01",1,0,0,0,0,0,2,6,5,4,5,55,FALSE,"Age 30-55","Medium","Rural","Medium","Positive"
"10135","Period 3",0.0268292296600567,64656,897906,"2020-12-01",1,1,0,0,0,0,2,0,0,2,4,64,FALSE,"Age 56+","Medium","Urban","Low","Positive"
"10136","Period 3",0.0268292296600567,64293,891152,"2020-12-01",1,1,0,0,0,0,2,8,7,4,4,59,FALSE,"Age 56+","Medium","Rural","High","Positive"
"10137","Period 3",0.0268292296600567,64294,891177,"2020-12-01",1,0,0,0,0,0,1,7,8,4,2,63,FALSE,"Age 56+","Low","Rural","High","Positive"
"10138","Period 3",0.0268292296600567,64738,899102,"2020-12-01",1,1,0,0,0,0,2,7,7,4,1,65,FALSE,"Age 56+","Low","Rural","High","Positive"
"10139","Period 3",0.0268292296600567,64740,899172,"2020-12-01",1,1,0,0,0,0,1,9,8,4,4,51,FALSE,"Age 30-55","Medium","Rural","High","Positive"
"10140","Period 3",0.0268292296600567,64660,897967,"2020-12-01",1,1,0,0,0,0,1,9,8,3,3,20,FALSE,"Age 16-29","Medium","Rural","High","Positive"
"10141","Period 3",0.0268292296600567,64338,892141,"2020-12-01",0,1,0,0,0,0,1,8,8,3,5,58,FALSE,"Age 56+","Medium","Rural","High","Positive"
"10142","Period 3",0.0268292296600567,64542,895776,"2020-12-01",1,1,1,0,0,0,1,6,6,5,1,80,TRUE,"Age 56+","Low","Rural","Medium","Positive"
"10143","Period 3",0.0268292296600567,64663,897982,"2020-12-01",0,1,0,0,0,0,2,4,3,3,5,56,FALSE,"Age 56+","Medium","Rural","Low","Positive"
"10144","Period 3",0.0268292296600567,64313,891567,"2020-12-01",1,1,0,0,0,0,2,8,7,4,2,61,FALSE,"Age 56+","Low","Rural","High","Positive"
"10145","Period 3",0.0268292296600567,64677,898190,"2020-12-01",1,0,0,1,0,0,1,6,4,3,3,82,TRUE,"Age 56+","Medium","Rural","Medium","Positive"
"10146","Period 3",0.0268292296600567,64545,895795,"2020-12-01",1,1,0,1,0,0,1,7,7,2,3,81,TRUE,"Age 56+","Medium","Urban","High","Positive"
"10147","Period 3",0.0268292296600567,64547,895810,"2020-12-01",1,1,0,0,0,0,1,7,10,2,6,69,FALSE,"Age 56+","High","Urban","High","Positive"
"10148","Period 3",0.0268292296600567,64345,892218,"2020-12-01",1,0,1,0,0,0,2,6,5,2,2,85,TRUE,"Age 56+","Low","Urban","Medium","Positive"
"10149","Period 3",0.0268292296600567,64185,889392,"2020-12-01",1,1,0,0,0,0,2,7,6,4,5,24,FALSE,"Age 16-29","Medium","Rural","Medium","Positive"
"10150","Period 3",0.0268292296600567,64549,895828,"2020-12-01",1,1,0,0,0,0,2,7,6,2,5,46,FALSE,"Age 30-55","Medium","Urban","Medium","Positive"
"10151","Period 3",0.0268292296600567,64469,894378,"2020-12-01",1,0,0,1,0,0,2,5,4,5,5,74,TRUE,"Age 56+","Medium","Rural","Medium","Positive"
"10152","Period 3",0.0268292296600567,64188,889430,"2020-12-01",1,1,0,0,0,0,1,2,1,2,3,65,FALSE,"Age 56+","Medium","Urban","Low","Positive"
"10153","Period 3",0.0268292296600567,64310,891491,"2020-12-01",1,0,0,0,0,0,2,4,3,1,2,50,FALSE,"Age 30-55","Low","Urban","Low","Positive"
"10154","Period 3",0.0268292296600567,64675,898101,"2020-12-01",1,0,0,1,0,0,2,6,7,4,5,92,TRUE,"Age 56+","Medium","Rural","High","Positive"
"10155","Period 3",0.0268292296600567,64674,898071,"2020-12-01",0,1,0,0,0,0,1,6,4,3,2,59,FALSE,"Age 56+","Low","Rural","Medium","Positive"
"10156","Period 3",0.0268292296600567,64556,895938,"2020-12-01",1,1,0,0,0,0,2,8,8,3,5,41,FALSE,"Age 30-55","Medium","Rural","High","Positive"
"10157","Period 3",0.0268292296600567,64407,893319,"2020-12-01",1,1,0,0,0,0,2,6,5,3,4,44,FALSE,"Age 30-55","Medium","Rural","Medium","Positive"
"10158","Period 3",0.0268292296600567,64692,898471,"2020-12-01",1,0,0,0,0,0,1,6,6,2,2,83,FALSE,"Age 56+","Low","Urban","Medium","Positive"
"10159","Period 3",0.0268292296600567,64680,898237,"2020-12-01",1,0,0,0,0,0,1,8,7,2,5,57,FALSE,"Age 56+","Medium","Urban","High","Positive"
"10160","Period 3",0.0268292296600567,64560,896008,"2020-12-01",1,1,0,1,0,0,1,7,6,4,6,72,TRUE,"Age 56+","High","Rural","Medium","Positive"
"10161","Period 3",0.0268292296600567,64197,889613,"2020-12-01",1,0,0,1,0,0,1,7,5,1,3,80,TRUE,"Age 56+","Medium","Urban","Medium","Positive"
"10162","Period 3",0.0268292296600567,64319,891741,"2020-12-01",1,0,0,0,0,0,2,6,6,3,1,17,FALSE,"Age 16-29","Low","Rural","Medium","Positive"
"10163","Period 3",0.0268292296600567,64563,896026,"2020-12-01",1,0,0,1,0,0,1,7,6,2,6,72,TRUE,"Age 56+","High","Urban","Medium","Positive"
"10164","Period 3",0.0268292296600567,64200,889685,"2020-12-01",1,1,0,0,0,0,2,7,6,2,2,82,FALSE,"Age 56+","Low","Urban","Medium","Positive"
"10165","Period 3",0.0268292296600567,64201,889697,"2020-12-01",1,0,0,1,0,0,1,6,4,3,3,81,TRUE,"Age 56+","Medium","Rural","Medium","Positive"
"10166","Period 3",0.0268292296600567,64484,894635,"2020-12-01",0,1,0,1,0,0,2,8,7,3,6,29,TRUE,"Age 16-29","High","Rural","High","Positive"
"10167","Period 3",0.0268292296600567,64687,898379,"2020-12-01",1,1,0,0,0,0,2,8,8,5,5,43,FALSE,"Age 30-55","Medium","Rural","High","Positive"
"10168","Period 3",0.0268292296600567,64769,899700,"2020-12-01",1,1,0,1,0,0,1,5,0,1,3,57,TRUE,"Age 56+","Medium","Urban","Low","Positive"
"10169","Period 3",0.0268292296600567,64649,897766,"2020-12-01",1,1,0,0,0,0,1,6,4,5,2,74,FALSE,"Age 56+","Low","Rural","Medium","Positive"
"10170","Period 3",0.0268292296600567,64393,893014,"2020-12-01",1,1,0,1,0,0,1,5,4,5,6,70,TRUE,"Age 56+","High","Rural","Medium","Positive"
